loja_id,regiao,tamanho_loja,dia_semana,mes,ano,temperatura,precipitacao,dia_pagamento,vendas_total,probabilidade_inadimplencia,categoria_produto_mais_vendido
44,Centro-Oeste,Média,7,7,2018,38.360783713140066,97.63889966831249,1,49017.658354275074,0.055724049137739956,Elétrica
47,Nordeste,Grande,4,9,2020,32.81334252615341,22.81421897159671,9,59137.21823710528,0.04976974290736785,Ferramentas
25,Nordeste,Grande,2,10,2018,27.391119700813118,83.01041806175947,7,79417.5291679482,0.10301358243998229,Construção
37,Centro-Oeste,Grande,3,7,2023,23.311254836490324,46.55595670841479,30,80301.91193727525,-0.036173381325895454,Elétrica
47,Norte,Grande,4,2,2023,21.00907053051517,39.503417571220496,13,54666.596255080556,0.04643959320943675,Hidráulica
8,Centro-Oeste,Média,1,1,2022,21.33858794784899,61.335727811764094,17,26800.332789400945,0.06526387845580409,Materiais Básicos
42,Norte,Grande,4,1,2021,22.233661706566195,76.73188151088999,13,49398.39293871085,0.06898935870413317,Elétrica
16,Sul,Pequena,5,7,2020,35.75582020712885,27.07864115783343,13,39666.30599409962,0.12982615967568478,Construção
8,Sul,Pequena,5,5,2023,34.031411481913,39.79500420542939,10,56913.556698717155,0.028312330051770918,Acabamento
1,Centro-Oeste,Média,2,4,2022,28.73139194967697,66.93739469368505,28,40713.67204813634,0.015281072924877903,Construção
44,Sul,Grande,6,5,2022,20.196934117935868,55.75988624854,6,102596.1779901045,0.016259089751457872,Hidráulica
5,Sudeste,Grande,2,10,2020,29.465279633555184,72.03835661282766,5,47401.54237715052,0.12626534373066917,Acabamento
3,Nordeste,Grande,7,10,2020,23.806914857446973,60.30223908863559,10,71932.69752679004,0.0709103235232086,Elétrica
1,Nordeste,Grande,6,6,2022,14.234952806779393,86.16448018298297,14,26467.59271296607,0.06914012388252787,Construção
4,Norte,Média,6,12,2021,26.435503187006297,53.571771976673006,11,33240.6339613182,0.18718630346932227,Elétrica
40,Sul,Grande,6,10,2019,20.790434795829725,54.43622296661924,5,52650.43188816852,0.12188253162939097,Hidráulica
35,Norte,Média,6,6,2022,20.959732854549813,56.43442744031597,4,34914.01097167135,0.06353285480497894,Acabamento
32,Nordeste,Grande,5,1,2020,23.747960032159963,47.15022296546884,3,48524.957950742166,0.030638490136735183,Materiais Básicos
42,Nordeste,Grande,7,2,2018,22.508385135287934,66.96174317601849,14,74160.24090471127,0.19407543275734815,Materiais Básicos
34,Sul,Pequena,5,3,2018,24.82871590447996,54.74082447726052,13,60764.203134329546,0.11191993561088819,Hidráulica
43,Sudeste,Média,3,4,2020,24.588347249913973,65.76360018290288,24,34896.93125476537,0.07823475066924662,Construção
25,Sudeste,Pequena,7,6,2020,15.620954535761843,68.8899970724832,23,47056.95137428778,0.10982824812422291,Elétrica
10,Sul,Média,5,12,2019,32.601389944414166,58.56909363120655,5,56815.7904150373,0.07915818366672314,Construção
21,Sul,Grande,2,12,2023,20.083116385256602,60.03432648468394,12,70837.38048216465,0.12543088639835884,Hidráulica
46,Norte,Grande,5,11,2020,20.238008074347633,29.793404248069322,25,110485.58205962184,0.015237635469332378,Acabamento
39,Sul,Média,7,9,2018,23.357233741048514,38.99292824360357,28,55730.01112172556,0.07991177850790268,Materiais Básicos
27,Sudeste,Pequena,7,12,2021,24.45832576315353,66.86766905981463,23,37051.50671001027,0.04716721104913331,Elétrica
27,Sul,Média,2,2,2020,32.2948990841592,78.47262363637027,10,38543.476205222774,0.09605260424874434,Acabamento
2,Norte,Média,1,8,2019,26.347117260274505,11.191395489832793,2,35499.05500557173,0.052202184893672565,Materiais Básicos
41,Norte,Grande,7,9,2021,27.83232742054767,38.642737054971704,7,59266.44671914724,0.0700518686867572,Materiais Básicos
48,Norte,Pequena,5,2,2019,26.372680937916407,50.472412048293,7,50323.051392581736,0.0724855934324948,Ferramentas
13,Norte,Média,2,9,2021,26.157307912493863,32.41451075838644,4,46467.409603033775,0.11290814905730556,Elétrica
9,Centro-Oeste,Pequena,6,7,2020,26.548647515435043,33.549607116366346,12,42956.37268978835,0.08089568416488213,Hidráulica
36,Sul,Pequena,7,9,2018,15.336329287155307,59.4983974758761,28,58727.14934057917,0.04925555992964131,Ferramentas
22,Nordeste,Média,4,6,2021,23.750407575802356,81.62751938342868,24,44115.15181353243,0.12063520817984663,Materiais Básicos
42,Sul,Pequena,6,2,2022,30.811305552855785,9.363528873557179,4,26306.447952562998,0.20428380743572694,Elétrica
26,Centro-Oeste,Grande,3,8,2023,44.71165505403343,46.59047702036607,7,46334.57504065904,0.08212900335960634,Elétrica
12,Norte,Grande,7,10,2019,18.97845533730245,59.26560683580776,20,52851.520421294044,0.16512510046585196,Ferramentas
17,Centro-Oeste,Grande,2,9,2021,27.115399801621763,65.60427944400483,13,56823.937111993604,0.022691697183337023,Acabamento
14,Sudeste,Grande,6,12,2019,22.14476711062829,56.38254686138077,8,60619.91910408882,0.06185519846471039,Acabamento
14,Sudeste,Pequena,5,8,2018,35.238259519484245,85.2280509987223,14,43949.92401045959,0.1647543316771867,Hidráulica
34,Sul,Grande,5,2,2019,18.231086196042593,50.57813186651588,30,83019.74944475353,0.11093340622838528,Elétrica
20,Sul,Média,7,8,2019,28.124697451579397,76.23985580784195,3,33140.61669830733,0.06411488478623475,Construção
11,Nordeste,Grande,1,3,2022,17.963944502479052,37.07264659308062,2,46238.09767199734,0.14177830641919986,Ferramentas
16,Nordeste,Média,4,3,2019,23.407166659695836,51.159658931776995,10,20994.180376458437,0.048216419425274104,Materiais Básicos
31,Sudeste,Média,7,9,2021,24.828433346250954,25.745698484022984,6,36181.22679273023,0.10325959340877353,Acabamento
6,Norte,Grande,2,9,2019,30.34845840869804,68.01728881097989,23,70324.23764314596,0.1468216344499312,Ferramentas
19,Centro-Oeste,Grande,6,9,2020,19.614165869207362,47.59114274717647,7,54815.60356960353,0.11823166967750426,Hidráulica
37,Nordeste,Pequena,4,4,2019,28.316915244236927,57.15642125039796,16,27618.6735334567,0.22547311104945522,Hidráulica
4,Nordeste,Média,1,12,2020,25.093888616939736,43.732627374298524,6,33850.379563835144,0.07175422554793867,Construção
47,Norte,Grande,7,7,2023,26.3639669314299,61.72857003318032,16,80310.21875622784,0.13471508256967285,Elétrica
4,Norte,Pequena,3,8,2019,29.791663573425705,57.94867947711504,27,36229.63068959061,0.14398755738539243,Hidráulica
20,Sul,Grande,4,5,2023,18.587216534973564,30.106971400575873,24,97991.48925313557,0.08903670474998897,Hidráulica
10,Centro-Oeste,Grande,1,1,2019,29.05297486574296,31.26465134833979,12,55957.49096799764,0.05330280946423829,Construção
24,Norte,Grande,7,9,2021,22.155475734552876,49.44462539317296,22,65629.45002973102,0.15804791381405536,Construção
35,Nordeste,Média,7,6,2020,30.47936727488413,63.19147914813315,15,53894.49449319644,0.0747299700037385,Acabamento
26,Nordeste,Grande,2,3,2023,26.6727881726894,87.25791106227695,22,70338.96114554408,0.1321837929523293,Acabamento
37,Sudeste,Pequena,7,3,2023,23.952358092414723,56.05981713331458,3,47915.47022784495,0.12138286147006884,Hidráulica
38,Norte,Grande,3,10,2020,22.049870154545893,70.1506280497708,28,83357.4249217925,0.10628567154958375,Construção
21,Sul,Grande,7,1,2022,29.116474971776654,17.74298130471663,16,46488.26748873464,0.16739047174154933,Elétrica
40,Centro-Oeste,Pequena,5,8,2019,31.304758427404636,90.25911698867965,18,77096.40064582278,0.11681256354889757,Acabamento
39,Sul,Pequena,1,2,2019,22.335742295699077,62.113724222583855,15,31777.73811754166,0.1313918336438622,Acabamento
21,Nordeste,Média,5,12,2021,19.334967171093016,49.007909776824405,23,42501.67136885095,0.12020830672751293,Construção
10,Sul,Média,7,1,2022,28.471055214726128,46.706079050841495,6,66845.71655598271,0.10380998345504161,Hidráulica
38,Nordeste,Média,3,7,2022,17.7573452898315,27.856004042820036,17,43156.12943218395,0.0809493268016202,Elétrica
46,Nordeste,Média,1,11,2021,18.47243781208514,33.57426408559658,2,39383.06654008757,0.0990266104191638,Hidráulica
4,Nordeste,Pequena,1,9,2023,19.686498622360503,88.20871264266827,2,53506.364662075706,0.13088356045248584,Materiais Básicos
45,Nordeste,Grande,7,6,2020,22.922747584806253,30.21991123427975,17,71166.71741666929,0.12354243021591928,Materiais Básicos
20,Nordeste,Grande,3,8,2023,18.318340553922773,29.8346448426731,19,51235.435610953544,0.12985817535997538,Construção
17,Sudeste,Grande,2,8,2018,15.30600045309211,35.955590278488415,5,109704.58787823078,0.288812192563934,Elétrica
7,Sul,Média,1,9,2021,19.322779028314386,26.036384940774546,4,38833.53703954158,0.07494808898255387,Materiais Básicos
4,Sudeste,Pequena,3,7,2020,28.212372232863093,50.306131496910204,28,74382.31265315719,0.020760629214718412,Construção
29,Sudeste,Pequena,4,9,2023,18.642279639366166,71.77821025330478,18,58898.6450422453,0.07954541542353849,Elétrica
14,Norte,Pequena,5,9,2023,23.29865161022915,37.79015347455933,8,44097.39238762974,0.08219884748171985,Materiais Básicos
3,Norte,Grande,1,12,2022,34.73349231182781,22.533514404783574,9,52025.079768845106,0.1219863472408884,Ferramentas
24,Norte,Média,4,11,2021,24.75412934986455,55.83722626029308,24,52399.065441311155,0.08738443266165066,Acabamento
37,Centro-Oeste,Pequena,1,1,2018,26.712654948647966,48.88451324640374,23,40735.63061381067,0.13659689255866492,Construção
16,Norte,Média,2,6,2019,20.269799908742236,70.0544910016325,26,51618.06216838595,0.06163164986319392,Hidráulica
4,Sul,Pequena,7,12,2021,35.817374268500714,40.909834013954594,18,61452.9558213023,0.12888318964744136,Elétrica
24,Sudeste,Média,3,8,2018,22.293527554307857,44.7968644074665,22,63259.78773701708,0.027314289894257063,Materiais Básicos
34,Sul,Pequena,1,10,2018,23.859476577742416,47.00939270913462,11,70830.4947198832,0.09973688931497907,Ferramentas
30,Norte,Média,3,9,2021,31.58529338983682,51.78008221106964,16,34624.44600965292,0.05944543690196776,Materiais Básicos
18,Centro-Oeste,Pequena,6,4,2020,24.091328775731906,42.14876645284821,16,53620.2442286809,0.08196614186392996,Ferramentas
19,Centro-Oeste,Pequena,1,2,2021,25.239443913376075,38.907117839079824,4,28789.87284039927,-0.0025629058813175093,Hidráulica
31,Sudeste,Média,2,11,2023,23.591558396054353,12.99244630236317,21,50059.003245628846,0.14280801316908592,Acabamento
19,Sul,Média,2,9,2022,23.625838109713865,38.692255817597655,9,26690.375814318595,0.08091875778415007,Acabamento
49,Nordeste,Grande,7,9,2023,26.85251005414046,64.30446536163504,13,98132.33726470472,0.09443739741190559,Ferramentas
46,Sul,Média,7,12,2018,27.764715945990528,67.00491038737772,25,69421.3913376801,0.12084278879890323,Construção
19,Norte,Pequena,4,8,2018,21.783757843937163,40.57773952817399,20,26872.646943707896,0.06345549372068192,Materiais Básicos
22,Nordeste,Pequena,2,3,2019,21.16959771926535,75.98971996363524,8,32467.523023559963,0.07535774439364998,Acabamento
24,Centro-Oeste,Média,3,5,2018,21.954319555712182,49.4259185659929,11,60849.06595857597,0.01165852336150322,Materiais Básicos
45,Sudeste,Grande,6,2,2019,17.99372992900116,23.243072563681043,21,80268.06563167302,0.08380994537294228,Elétrica
12,Sudeste,Média,2,3,2018,17.047848707403514,16.952318870914887,9,50287.79394820824,0.17709785608266976,Materiais Básicos
30,Centro-Oeste,Pequena,1,1,2018,26.48583573612454,74.36515845239452,18,53773.11895377226,0.1136512193617853,Construção
38,Norte,Pequena,2,4,2021,29.692979015875558,42.53992549477852,20,62796.76897655418,0.024820307003140932,Elétrica
31,Centro-Oeste,Grande,6,5,2021,29.355226465726087,25.718709538548417,3,120224.40416160424,0.12118262019690697,Elétrica
36,Norte,Média,3,12,2022,13.090043634316707,4.814476571289305,23,33009.052750805306,0.16403263568106918,Acabamento
19,Nordeste,Pequena,1,2,2023,23.774674564783695,42.08567778249714,30,37542.38772912067,0.04945223897114879,Elétrica
48,Centro-Oeste,Pequena,4,3,2020,19.489540222037206,58.095017179927225,18,23017.06733972445,0.08922296105938295,Materiais Básicos
45,Norte,Pequena,4,12,2022,25.718687189104283,36.04617711907591,19,49228.03035301055,0.09077951002273321,Hidráulica
36,Nordeste,Média,4,6,2018,22.910882405953096,28.935096797322572,9,59697.86862587676,0.10607670355731343,Construção
30,Centro-Oeste,Média,7,6,2022,27.959559531222943,39.01248462786545,24,57102.816120714844,0.10569591761263242,Materiais Básicos
49,Sudeste,Grande,1,7,2021,24.904234547993294,74.86384038289711,18,92364.51535397104,0.13158919618680814,Ferramentas
33,Centro-Oeste,Pequena,4,12,2023,15.519990525410554,22.140367646496188,22,52722.452094971515,0.0936671494520536,Ferramentas
18,Sul,Pequena,7,9,2018,20.164570636002296,37.165979391549655,16,39229.990513092795,0.1616731103341938,Materiais Básicos
49,Centro-Oeste,Grande,2,4,2018,25.028925574133268,74.21515479235181,14,40465.75895530314,0.003867094026892781,Ferramentas
28,Sul,Pequena,1,5,2022,25.45055214615543,59.88352578847507,19,71765.92306965576,0.042526616191843704,Hidráulica
47,Nordeste,Grande,1,11,2023,17.97161596147999,53.58255627557912,28,51946.268659167814,0.17433421542043193,Ferramentas
11,Centro-Oeste,Grande,1,2,2019,17.317701482269392,37.031077291675025,29,70917.14327603945,0.07613639631523296,Acabamento
45,Nordeste,Pequena,5,6,2020,25.281226687865896,50.610096290008556,22,16456.07511788671,0.1278174484699509,Hidráulica
33,Nordeste,Média,7,4,2023,17.981663469747364,39.24341863093399,30,32241.98074067028,0.09345801802110056,Acabamento
17,Norte,Média,3,5,2022,16.65685286749607,32.81227737858498,15,51978.209420672385,0.147255381958954,Acabamento
6,Nordeste,Média,5,7,2022,22.77429743684329,28.398850493965195,21,44098.406160440325,0.12065903215646764,Hidráulica
4,Nordeste,Média,5,6,2020,22.557769543306744,65.68191192744997,26,59301.715541701255,0.23188596459897806,Construção
20,Centro-Oeste,Pequena,5,8,2018,20.607997613303496,48.791877355677286,4,46215.40151765195,0.09879599313259263,Acabamento
48,Centro-Oeste,Grande,3,6,2018,21.481315216375187,56.29027487605392,12,72599.541833822,0.0791162984008528,Ferramentas
47,Sudeste,Grande,5,10,2019,25.069178616111973,53.03346371602807,7,109239.21104354368,0.16390512551389996,Materiais Básicos
27,Norte,Pequena,4,8,2022,21.399185481600902,58.81837655616719,11,67602.68294708396,0.1339928431675727,Hidráulica
15,Nordeste,Média,1,4,2020,25.353485108324197,44.90562420028216,26,23106.115322960548,0.05953429915990985,Materiais Básicos
6,Norte,Grande,1,12,2022,23.09765731941333,40.366850978908516,7,107590.5191549948,0.14369997069950002,Hidráulica
47,Sul,Pequena,7,7,2021,25.83825077693328,33.694393412177554,20,25927.46264453132,0.1101306175997503,Hidráulica
14,Nordeste,Pequena,2,3,2022,29.391027827183226,21.720617331857728,3,45647.38747023394,0.10435368338057498,Acabamento
11,Norte,Média,6,1,2022,29.196239226952976,27.55933658754167,4,61285.463564675614,0.12181975416874105,Materiais Básicos
39,Sudeste,Pequena,4,9,2021,31.441052355330417,42.691645577995565,2,52809.07410151292,0.14055994489010315,Construção
9,Sudeste,Grande,3,9,2021,29.1907344844858,17.939210311290438,20,66550.51592518704,0.10950193847103204,Ferramentas
26,Nordeste,Grande,6,6,2020,26.192787657709022,22.354281917279394,15,51942.77394489452,0.08681665392172266,Materiais Básicos
16,Sul,Pequena,1,2,2018,22.832841811799277,70.84279785270354,20,12908.86236760988,0.204432887675711,Hidráulica
5,Sudeste,Grande,5,8,2019,23.06119538591888,54.48358969707585,12,78406.3126057897,0.09799273112161534,Ferramentas
10,Sudeste,Pequena,7,10,2021,20.61111346782095,40.963265435929586,21,50487.48399420147,0.16684922897131194,Acabamento
3,Sul,Grande,7,6,2018,25.02264645525779,95.4314891780912,17,108868.88335706475,0.0718860818116788,Ferramentas
13,Norte,Média,2,7,2020,28.486937393559675,17.035005625739423,18,45918.9413627948,0.05770101758684193,Ferramentas
43,Sudeste,Grande,2,1,2023,21.371661985584897,69.51222552923645,8,63150.97987162082,0.14850503672172768,Materiais Básicos
49,Centro-Oeste,Média,1,3,2022,24.81391070668113,47.77067834441168,24,42309.08936882415,0.08731519842445266,Hidráulica
30,Sudeste,Média,4,1,2020,21.613188856391155,65.70094045825624,8,37410.66537487078,0.0030098838986053755,Hidráulica
45,Norte,Pequena,7,10,2020,26.046771650938073,52.17907434541614,5,43174.66486260245,0.08974716750186465,Hidráulica
6,Norte,Média,6,1,2021,22.25308308025025,12.555098755094846,24,34543.91859463604,0.1253503494656288,Elétrica
17,Nordeste,Grande,2,12,2019,21.302447143529736,51.90920935117657,9,71043.97348611233,0.06518138333757259,Acabamento
45,Centro-Oeste,Grande,1,12,2021,21.600166525339873,56.71111709279196,30,83975.35882177413,0.059042476486844325,Materiais Básicos
19,Norte,Média,4,11,2022,27.516643869227835,6.160294029511718,20,28189.57094719498,0.10966784815088959,Hidráulica
42,Sul,Pequena,1,1,2021,24.516252973348227,88.88096587603798,20,51417.72404876569,0.042945474148679046,Ferramentas
35,Centro-Oeste,Média,1,4,2022,22.85789134999982,56.22415188345544,23,66710.5990324826,0.11535306259705558,Elétrica
46,Centro-Oeste,Grande,4,7,2021,26.307022512736054,63.43975480272991,5,98797.37102631593,0.15177213744954537,Acabamento
26,Sul,Grande,4,7,2023,22.927418912661746,26.689412208473765,27,51609.607414366634,0.1650336253159691,Hidráulica
5,Sudeste,Média,4,12,2019,30.632589468428517,63.81235044291236,10,69988.54411841411,0.06744748629382133,Elétrica
29,Sul,Média,1,5,2023,20.130669231533716,71.79008919126112,1,42057.86949540931,0.1889788335990613,Acabamento
37,Sul,Média,2,12,2018,24.065142435913593,55.07136456275692,24,50322.2108456551,0.12936573730589324,Construção
20,Sudeste,Grande,3,6,2019,17.976173891664995,49.81256882958471,4,67084.21795644438,0.06641494302915482,Construção
49,Sudeste,Grande,3,2,2021,23.26562804054953,32.128237502031666,24,47926.999364111616,0.07891712741628544,Ferramentas
21,Sudeste,Grande,1,5,2020,16.60182251146685,45.67586164433348,16,57453.10036838722,0.06507821089181719,Elétrica
10,Sudeste,Pequena,1,7,2018,28.73158261279563,39.759409714814396,18,68674.9866536255,-0.0026508010469936255,Materiais Básicos
5,Sudeste,Grande,2,9,2020,28.832518835027894,61.43991274785368,28,103625.09155223252,0.17104318909828764,Acabamento
36,Sul,Grande,4,6,2023,28.92085086862238,33.00248149765195,12,90318.50210423613,0.11083966818392502,Elétrica
