Data,Pressao,Temperatura,Umidade
2016-09-10,1017.2,23.7,89.4,
2016-09-11,1016.6,24.1,86.7,
2016-09-12,1015.2,24.7,76.2,
2016-09-13,1015.2,24.1,81.2,
2016-09-14,1015.5,25.5,78.1,
2016-09-15,1015.3,25.3,79.4,
2016-09-16,1015.2,25.2,83.8,
2016-09-17,1015.5,26.1,74.9,
2016-09-18,1015.3,25.7,71,
2016-09-19,1014.6,24.4,78,
2016-09-20,1013.8,25.2,82,
2016-09-21,1013.6,26.8,76.8,
2016-09-22,1014.5,26.3,79.2,
2016-09-23,1016,26.6,75.3,
2016-09-24,1015.8,25.7,76.2,
2016-09-25,1013.7,25.7,73.8,
2016-09-26,1012.7,25.3,76.9,
2016-09-27,1013.3,26,77.6,
2016-09-28,1014.1,26.7,72.9,
2016-09-29,1013.1,26.3,72.3,
2016-09-30,1012.5,26.8,75,
2016-10-01,1014.1,27,73.5,
2016-10-02,1013.9,26.4,72.6,
2016-10-03,1013.7,26,72.8,
2016-10-04,1012.2,26.4,72.6,
2016-10-05,1011.2,26.6,73.6,
2016-10-06,1009.4,26.2,77.2,
2016-10-07,1010.1,26.4,73.3,
2016-10-08,1011.7,null,77.3,
2016-10-09,null,null,null,
2016-10-10,null,null,null,
2016-10-11,null,null,null,
2016-10-12,null,null,null,
2016-10-13,null,null,null,
2016-10-14,null,null,75.1,
2016-10-15,1014.9,26,76.5,
2016-10-16,1013.4,26.4,71.5,
2016-10-17,1013.7,26.7,71,
2016-10-18,1014.1,26.3,74.9,
2016-10-19,1012.5,25.9,79.3,
2016-10-20,1011.4,27.1,73.4,
2016-10-21,1011.7,27.5,72.7,
2016-10-22,1012.9,27.1,73.2,
2016-10-23,1013.7,26.3,78.9,
2016-10-24,1013.2,27,72.5,
2016-10-25,1012.3,26.7,75.9,
2016-10-26,1012.1,26.6,70.5,
2016-10-27,1011.5,26.6,69.4,
2016-10-28,1012.3,26.5,71.9,
2016-10-29,1013.6,26.8,76.4,
2016-10-30,1013.8,27.2,74.2,
2016-10-31,1013,27,72.8,
2016-11-01,1013.5,27.1,71.5,
2016-11-02,1014,26.4,74.3,
2016-11-03,1014.4,26.6,77,
2016-11-04,1015.5,27.2,70.7,
2016-11-05,1015.3,27.1,70.1,
2016-11-06,1014.5,26.1,77.5
2016-11-07,1013.2,26.9,72.7,
2016-11-08,1012.8,27,75,
2016-11-09,1013.6,27.5,72.5,
2016-11-10,1013.6,27,76.2,
2016-11-11,1011.8,27.6,73,
2016-11-12,1010.4,27.8,71.8,
2016-11-13,1010.1,27.2,71.9,
2016-11-14,1009.5,26.6,74.9,
2016-11-15,1009.3,26.5,83,
2016-11-16,1010.3,27.5,75.9,
2016-11-17,1010.6,27.6,76.6,
2016-11-18,1009,27.5,75.1,
2016-11-19,1009.2,26.9,76.1,
2016-11-20,1010.4,27,75,
2016-11-21,1011.8,27.3,73.3,
2016-11-22,1011.1,27.3,73.4,
2016-11-23,1011.4,27.2,72.4,
2016-11-24,1012.4,27.8,70.8,
2016-11-25,1012.7,26.7,75,
2016-11-26,1012.3,26.7,72.5,
2016-11-27,1012.2,26.8,75.5,
2016-11-28,1012.3,26.7,74.8,
2016-11-29,1011.4,27.4,71.4,
2016-11-30,1011.5,28,70.7,
2016-12-01,1012.7,28.3,69.7,
2016-12-02,1013.4,27.3,72.5,
2016-12-03,1012,27.2,73.2,
2016-12-04,1011.2,26.5,77.6,
2016-12-05,1011.8,27.7,74.8,
2016-12-06,1012.3,27,77.7,
2016-12-07,1010.9,27.4,74.8,
2016-12-08,1011,27.4,74.5
2016-12-09,1011.2,27.7,70.9,
2016-12-10,1011.2,27.3,73.8,
2016-12-11,1011.1,27.9,72,
2016-12-12,1010.2,27.9,70.1,
2016-12-13,1010.8,28.1,68.5,
2016-12-14,1011.9,26.7,75.9,
2016-12-15,1012.3,27.6,76.7,
2016-12-16,1013.3,27,79.3,
2016-12-17,1011.9,26.5,80.7,
2016-12-18,1011.3,27.2,75.9,
2016-12-19,1011.1,27.2,75.4,
2016-12-20,1010.7,26.6,77.9,
2016-12-21,1010.4,26.3,81.2,
2016-12-22,1010.7,27.4,78.4,
2016-12-23,1010.8,27.1,75.1,
2016-12-24,1010.6,26.1,80,
2016-12-25,1010.2,27,79.1,
2016-12-26,1011.2,27.6,77.3,
2016-12-27,1012.4,27.6,74.5
2016-12-28,1012,26.6,82,
2016-12-29,1012.4,27,77.5
2016-12-30,1012.3,26.6,73.2,
2016-12-31,1012.5,26.3,78,
2017-01-01,1012,27,77.2,
2017-01-02,1011.4,27.3,71.8,
2017-01-03,1011.4,27.1,74.9,
2017-01-04,1012.6,27.8,75.4,
2017-01-05,1012.6,27.2,74,
2017-01-06,1011.8,27.1,71.8,
2017-01-07,1012,26.1,75.6,
2017-01-08,1011.3,26.9,71,
2017-01-09,1011.4,26.5,84,
2017-01-10,1010.8,27.7,74,
2017-01-11,1011.1,27.2,75.1,
2017-01-12,1011,27,77.7,
2017-01-13,1010.3,26.9,76.3,
2017-01-14,1009.5,27.2,76.5,
2017-01-15,1010.2,27.4,74.8,
2017-01-16,1010.3,27.3,71.4,
2017-01-17,1010.4,27.7,71.5,
2017-01-18,1010.2,27.8,70.7,
2017-01-19,1011.2,27.3,71.2,
2017-01-20,1012.1,26.7,74.9,
2017-01-21,1012,28,70.8,
2017-01-22,1011.8,27.2,77.1,
2017-01-23,1011.7,27.8,77.9,
2017-01-24,1012.5,28.5,70.4,
2017-01-25,1012.9,28,70,
2017-01-26,1013.1,27.6,74,
2017-01-27,1013.8,28,74.9,
2017-01-28,1013.8,27.9,73.3,
2017-01-29,1013.2,27.2,78.4,
2017-01-30,1012.8,27.5,76.5,
2017-01-31,1012.6,27.8,72.6,
2017-02-01,1011.5,27.8,75.9,
2017-02-02,1011.3,28.2,72.5,
2017-02-03,1011.8,28.1,70,
2017-02-04,1011.6,27.2,73.8,
2017-02-05,1011,28.2,69.6,
2017-02-06,1010.6,28.3,70.5,
2017-02-07,1010,27.7,70,
2017-02-08,1010,27.4,73.8,
2017-02-09,1010.3,28.5,74.6,
2017-02-10,1010.1,28.6,72.6,
2017-02-11,1009.6,27.5,72.8,
2017-02-12,1009.7,27.1,69.6,
2017-02-13,1010.1,27.2,73.1,
2017-02-14,1012.4,28,72.6,
2017-02-15,1013.5,28.3,69.4,
2017-02-16,1012.2,27.3,74.3,
2017-02-17,1011.6,26.9,78.6,
2017-02-18,1012.2,27,79.1,
2017-02-19,1012.5,27.3,80,
2017-02-20,1012.2,27.6,76,
2017-02-21,1012,27.4,77.8,
2017-02-22,1011.8,27.2,75.6,
2017-02-23,1011.6,27.4,74.8,
2017-02-24,1011.2,27.8,77,
2017-02-25,1010.5,27.7,74,
2017-02-26,1010.8,27.5,76.5,
2017-02-27,1010.5,28.6,75.3,
2017-02-28,1010.2,28.5,74.5
2017-03-01,1009.6,27.3,84.5,
2017-03-02,1011.1,27.3,78.8,
2017-03-03,1012,27.2,77.5
2017-03-04,1010.6,25.5,89,
2017-03-05,1009.3,26.6,83.7,
2017-03-06,1010.2,27,83.5,
2017-03-07,1010.8,27.5,80.1,
2017-03-08,1010.6,28.3,75.1,
2017-03-09,null,null,75.4,
2017-03-10,null,null,76.8,
2017-03-11,null,null,72.9,
2017-03-12,null,null,null,
2017-03-13,null,null,79.9,
2017-03-14,null,null,79.5,
2017-03-15,1010.4,null,78,
2017-03-16,null,null,79.4,
2017-03-17,null,null,72.9,
2017-03-18,null,null,null,
2017-03-19,null,null,75.9,
2017-03-20,1012.2,27.5,78.2,
2017-03-21,1012.4,27.3,80.9,
2017-03-22,1012.5,27.8,80.7,
2017-03-23,1011.6,27.2,81.2,
2017-03-24,1011.4,26.9,80,
2017-03-25,1011.1,26.4,81.5,
2017-03-26,1010.9,27.3,83.3,
2017-03-27,1011.4,27.6,81.4,
2017-03-28,1011.3,28,79.3,
2017-03-29,1010.3,27.6,81.1,
2017-03-30,1010.2,28.1,84.8,
2017-03-31,1011.4,28.2,82,
2017-04-01,1011.9,27.8,79.1,
2017-04-02,1011.5,25.7,94.1,
2017-04-03,1011,27.7,81,
2017-04-04,1011.3,26.8,82.1,
2017-04-05,1012.6,25.9,89.9,
2017-04-06,1012.5,26.8,82.4,
2017-04-07,1011.1,26.7,84.8,
2017-04-08,1010.6,27.1,81.9,
2017-04-09,1009.9,27.3,81.9,
2017-04-10,1010.2,26.4,88.9,
2017-04-11,1010.9,25.3,93.7,
2017-04-12,1010.9,26.4,89.9,
2017-04-13,1011.7,24.8,95.7,
2017-04-14,1011.7,26.5,88.9,
2017-04-15,1011.8,27.4,84.3,
2017-04-16,1011,27,83.4,
2017-04-17,1010.9,26.1,91.5,
2017-04-18,1010.9,26.2,85.6,
2017-04-19,1011,26,85.5,
2017-04-20,1010.7,null,83.2,
2017-04-21,null,null,74.2,
2017-04-22,null,null,null,
2017-04-23,null,null,null,
2017-04-24,null,null,null,
2017-04-25,null,null,74.8,
2017-04-26,1011,25.9,83.3,
2017-04-27,1011.8,26.6,83.8,
2017-04-28,1012.1,26.6,87,
2017-04-29,1012.2,26,88,
2017-04-30,1012.7,26.4,84.5,
2017-05-01,1013,25.6,84.3,
2017-05-02,1012.6,23.8,94.7,
2017-05-03,1012.3,25.4,90.8,
2017-05-04,1011.5,25.9,85.3,
2017-05-05,1011.5,25.9,84.2,
2017-05-06,1011.8,24.9,95.3,
2017-05-07,1011,25.6,91.2,
2017-05-08,1010.9,24.6,97,
2017-05-09,1011.6,24.8,95.7,
2017-05-10,1011.6,25.4,92.6,
2017-05-11,1011.5,25.9,90.5,
2017-05-12,1012.9,26.1,83.1,
2017-05-13,1013.7,25.4,84.7,
2017-05-14,1013,26.1,83.6,
2017-05-15,1012.7,26.7,84.7,
2017-05-16,1012.1,27,83.6,
2017-05-17,1012.2,26.7,87.2,
2017-05-18,1011.6,27.3,84.6,
2017-05-19,1010.7,27,82.6,
2017-05-20,1012,26.5,88.3,
2017-05-21,1012.9,26.6,85.5,
2017-05-22,1012,26.8,84.9,
2017-05-23,1012.9,25.9,84.9,
2017-05-24,1013.7,25.9,88.9,
2017-05-25,1013.9,24.2,93.5,
2017-05-26,1013.8,24.6,92.8,
2017-05-27,1013.2,25.4,90.6,
2017-05-28,1013.7,25.3,94.8,
2017-05-29,1014.5,24.1,94.5,
2017-05-30,1014.4,24.2,93,
2017-05-31,1013.6,24.4,98.5,
2017-06-01,1014.6,25,93.7,
2017-06-02,1014.5,24.7,94.5,
2017-06-03,1014.5,24.9,null,
2017-06-04,1014.5,25.4,80.3,
2017-06-05,1013.7,null,88.9,
2017-06-06,1013,25.8,86.6,
2017-06-07,1012.5,25.8,85.6,
2017-06-08,1012.2,26.1,83.6,
2017-06-09,1013.4,25.5,87.8,
2017-06-10,1014.1,25,83.4,
2017-06-11,1014.4,25.1,83.2,
2017-06-12,1015.1,24.7,79.6,
2017-06-13,1014.2,25.3,87.1,
2017-06-14,1014.5,24.6,88.8,
2017-06-15,1014.4,22.9,97.8,
2017-06-16,1014.6,24.3,89.8,
2017-06-17,1013.1,24.3,87.6,
2017-06-18,1012.4,25.2,82.6,
2017-06-19,1013.4,24.8,87.7,
2017-06-20,1014.1,24.6,88.7,
2017-06-21,1013.9,25.1,87.8,
2017-06-22,1013.2,24.5,81.8,
2017-06-23,1013.1,25.1,86.9,
2017-06-24,null,null,null,
2017-06-25,null,null,null,
2017-06-26,null,null,null,
2017-06-27,null,null,null,
2017-06-28,1015.1,23.3,93.8,
2017-06-29,1014.8,23.8,95.8,
2017-06-30,1014.8,24.6,90.2,
2017-07-01,1015.6,23.8,92.2,
2017-07-02,1016.1,24.1,87.4,
2017-07-03,1017.2,23.1,88.3,
2017-07-04,1017,23.5,87.3,
2017-07-05,1016.7,23.6,87.4,
2017-07-06,1016.2,23,92.7,
2017-07-07,1015.8,23.5,88.5,
2017-07-08,1016.1,23.8,82.8,
2017-07-09,1016.5,23.1,89,
2017-07-10,1016,24.5,81.3,
2017-07-11,1016,25.2,76.2,
2017-07-12,1016.3,24.2,79.5,
2017-07-13,1016.4,23.6,79.7,
2017-07-14,1016.4,23,84.7,
2017-07-15,1016.4,24.5,73.9,
2017-07-16,1016.4,23.7,80.2,
2017-07-17,1016.1,23.2,79.7,
2017-07-18,1016.1,23.1,84.4,
2017-07-19,1016.3,22.8,88.6,
2017-07-20,1016.3,23.5,97.4,
2017-07-21,1016.8,23.6,93.8,
2017-07-22,1016.7,23.8,89,
2017-07-23,1017.1,23.7,87.5,
2017-07-24,1018.3,23.9,82.9,
2017-07-25,1017.6,24.2,81.4,
2017-07-26,1015.7,23.9,77,
2017-07-27,1014.7,23.4,88.6,
2017-07-28,1016.2,22.7,90.5,
2017-07-29,1017.8,23.1,83.7,
2017-07-30,1017.5,23.7,77.4,
2017-07-31,1016.5,23.2,83.3,
2017-08-01,1016.1,23,92.3,
2017-08-02,1017.2,23.1,92.6,
2017-08-03,1017,23.6,85.9,
2017-08-04,1015.7,24,84,
2017-08-05,1015.2,24.1,83.7,
2017-08-06,1016,23.7,83.7,
2017-08-07,1016.8,23.3,83.6,
2017-08-08,1016.3,23.2,82.8,
2017-08-09,1015.6,24.7,81.8,
2017-08-10,1014.9,24.7,77.8,
2017-08-11,1014.9,24.1,80.4,
2017-08-12,1015.7,24.6,74.7,
2017-08-13,1015.7,24,80.8,
2017-08-14,1014.5,23.6,81.2,
2017-08-15,1014.2,23,77.4,
2017-08-16,1015,23.8,78.5,
2017-08-17,1014.1,23.3,85.5,
2017-08-18,1013.5,23.8,88.5,
2017-08-19,1013.9,23.5,88.6,
2017-08-20,1014.4,24.5,79.2,
2017-08-21,1016,24.7,80.4,
2017-08-22,1015.6,23.4,85.9,
2017-08-23,1014.6,24,83.2,
2017-08-24,1014.5,24.5,79.9,
2017-08-25,1014.9,24.9,77.2,
2017-08-26,1015.8,23.2,85.4,
2017-08-27,1015.2,23.7,85.3,
2017-08-28,1015,23.6,87,
2017-08-29,1015.3,24,80,
2017-08-30,1016.1,25.2,70.8,
2017-08-31,1016,24.6,75,
2017-09-01,1017.2,24.3,73.9,
2017-09-02,1018.3,23.6,75.9,
2017-09-03,1017.4,23.1,81.1,
2017-09-04,1016.2,24.5,71,
2017-09-05,1016,24.8,73,
2017-09-06,1016,24.8,79.8,
2017-09-07,1015,25.1,80.7,
2017-09-08,1013.9,24.4,80.6,
2017-09-09,1014.6,23.4,84.9,
2017-09-10,1015,24.9,74.1,
2017-09-11,1015.6,24.8,73.3,
2017-09-12,1016.2,24.8,75.4,
2017-09-13,1016.6,24.8,77.6,
2017-09-14,1016.7,24.7,73.8,
2017-09-15,1016.7,24.4,74.6,
2017-09-16,1016,24.1,79,
2017-09-17,1015.8,23.7,81,
2017-09-18,1016.4,24.4,76,
2017-09-19,1016,24.9,70.6,
2017-09-20,1016.5,24.1,77.3,
2017-09-21,1016.5,24.6,76.1,
2017-09-22,1015.7,25.2,73,
2017-09-23,1015.6,25.1,69.6,
2017-09-24,1014.8,23.4,76.5,
2017-09-25,1015,24.9,70.7,
2017-09-26,1014.4,24.3,78.4,
2017-09-27,1013.9,25.6,75,
2017-09-28,1015,24.9,78.2,
2017-09-29,1014.4,26,71,
2017-09-30,1012.9,24.5,75.5,
2017-10-01,1012,25.1,73,
2017-10-02,1011.8,26,70.7,
2017-10-03,1013.1,26.5,71.2,
2017-10-04,1013.7,26.5,71.8,
2017-10-05,1014.9,25.6,74.3,
2017-10-06,1015.4,25.3,73.4,
2017-10-07,1014.4,25.6,69.8,
2017-10-08,1013.8,25,73.6,
2017-10-09,1013.4,24.8,75.4,
2017-10-10,1013.5,24.2,81,
2017-10-11,1013.1,25.1,74.3,
2017-10-12,1013.2,25.2,74,
2017-10-13,1013,26.2,71.5,
2017-10-14,1013,26.1,71.5,
2017-10-15,1013.4,25.8,73,
2017-10-16,1014.9,25.7,73.9,
2017-10-17,1015.7,25.7,71.5,
2017-10-18,1015.5,25.7,74.9,
2017-10-19,1015.1,25.9,71.5,
2017-10-20,1014.3,25.4,80.8,
2017-10-21,1014.8,26,74.4,
2017-10-22,1014.2,26.2,69.2,
2017-10-23,1013,24.5,81.5,
2017-10-24,1013.1,25.2,81.3,
2017-10-25,1013.1,26.1,72.4,
2017-10-26,1013.1,25.8,76.2,
2017-10-27,1012.8,26.3,75,
2017-10-28,1012.1,26.8,72.3,
2017-10-29,1011.5,26.9,69.4,
2017-10-30,1010.4,26.7,67.6,
2017-10-31,1010.5,27.1,70.9,
2017-11-01,1011.8,26.3,73.9,
2017-11-02,1013.1,27,73,
2017-11-03,1013,27.1,69.2,
2017-11-04,1013,27,68.3,
2017-11-05,1013.1,26.5,67.9,
2017-11-06,1011.8,26,68.9,
2017-11-07,1010.3,27,67.7,
2017-11-08,1010.9,26.8,67.5,
2017-11-09,1011.6,25.4,74.2,
2017-11-10,1010.8,27,64.1,
2017-11-11,1009.7,26.4,70.5,
2017-11-12,1009.9,26.5,71.8,
2017-11-13,1009.8,27.8,65.1,
2017-11-14,1011,27.5,66.2,
2017-11-15,1012.1,26.3,71.5,
2017-11-16,1012.8,26.3,68.6,
2017-11-17,1012,26.1,70.8,
2017-11-18,1010.8,26.4,71.4,
2017-11-19,1010.9,26.3,70.6,
2017-11-20,1011.2,27,64.1,
2017-11-21,1011.4,25.9,72.8,
2017-11-22,1011,27.7,65.8,
2017-11-23,1011.8,26.6,73.1,
2017-11-24,1012.7,27.9,66.4,
2017-11-25,1013,27.2,67.8,
2017-11-26,1013.1,26.9,65.3,
2017-11-27,1013.7,25.7,70.7,
2017-11-28,1012.7,26.4,69.9,
2017-11-29,1011.4,27.5,66.9,
2017-11-30,1010.6,27.3,69.1,
2017-12-01,1011.2,27.3,68.4,
2017-12-02,1011.5,27.1,68.4,
2017-12-03,1011.5,27,69.6,
2017-12-04,1011.5,27.6,69.2,
2017-12-05,1011.6,27.6,69.7,
2017-12-06,1010.3,27.4,69.9,
2017-12-07,1009.9,27.3,68.1,
2017-12-08,1009.7,27.3,70.5,
2017-12-09,1009.5,28.1,68.2,
2017-12-10,1008.7,27.6,71.3,
2017-12-11,1010.2,27.6,71,
2017-12-12,1011.2,27.9,68.2,
2017-12-13,1011.9,28,64.3,
2017-12-14,1012.9,26.6,67.6,
2017-12-15,1012.5,27.8,64.8,
2017-12-16,1012.4,28,66.8,
2017-12-17,1012.6,27.9,69.3,
2017-12-18,1012.7,27.8,66,
2017-12-19,1012.9,26.6,72.8,
2017-12-20,1011.4,26.3,77.2,
2017-12-21,null,null,null,
2017-12-22,null,null,null,
2017-12-23,null,null,null,
2017-12-24,null,null,null,
2017-12-25,null,null,null,
2017-12-26,null,null,null,
2017-12-27,null,null,null,
2017-12-28,null,null,null,
2017-12-29,null,null,null,
2017-12-30,null,null,null,
2017-12-31,null,null,null,
2018-01-01,null,null,null,
2018-01-02,null,null,null,
2018-01-03,null,null,58.3,
2018-01-04,1012.3,27.7,66.4,
2018-01-05,1013.6,28.3,64.8,
2018-01-06,1012.5,27.4,70.1,
2018-01-07,1011.9,28.1,64.5,
2018-01-08,1012.3,26.7,73.3,
2018-01-09,1012.6,26.4,72.3,
2018-01-10,1012.7,25.9,81.6,
2018-01-11,1012.9,26.7,75.5,
2018-01-12,1012.1,27,72.7,
2018-01-13,1011.8,27.5,70.5,
2018-01-14,1012.2,27.6,75,
2018-01-15,null,null,null,
2018-01-16,null,null,null,
2018-01-17,null,null,null,
2018-01-18,null,null,null,
2018-01-19,null,null,null,
2018-01-20,null,null,null,
2018-01-21,null,null,null,
2018-01-22,null,null,null,
2018-01-23,null,null,null,
2018-01-24,null,null,null,
2018-01-25,null,null,null,
2018-01-26,null,null,null,
2018-01-27,null,null,null,
2018-01-28,null,null,71.8,
2018-01-29,1009.3,27.4,73.6,
2018-01-30,1009.2,28.2,66.8,
2018-01-31,1009.7,28.1,68.5,
2018-02-01,1009.8,27.5,71,
2018-02-02,1008.7,27.5,72,
2018-02-03,1008.2,27,71.9,
2018-02-04,1009.3,26.5,72.9,
2018-02-05,1009.5,27.6,72.2,
2018-02-06,1009.9,28.5,68.7,
2018-02-07,1010.4,28.7,68.5,
2018-02-08,1011.2,null,64.6,
2018-02-09,null,null,76.1,
2018-02-10,1011.3,null,72.6,
2018-02-11,1010.5,null,66.9,
2018-02-12,null,null,74.2,
2018-02-13,null,null,80.6,
2018-02-14,null,null,82.2,
2018-02-15,1012.6,null,77.5
2018-02-16,1012.4,27.6,74.5
2018-02-17,1011.1,null,79.8,
2018-02-18,null,null,80.6,
2018-02-19,null,null,74.5
2018-02-20,null,null,79.1,
2018-02-21,1010.2,27,76,
2018-02-22,1010.2,27,75.7,
2018-02-23,1010.7,26.9,77.3,
2018-02-24,1010.2,26.8,73,
2018-02-25,1011,25.8,78.4,
2018-02-26,1012,26.3,74.3,
2018-02-27,1012.1,27,75,
2018-02-28,1011.3,27,75,
2018-03-01,1013,26.5,77.4,
2018-03-02,1012.8,26.9,75.1,
2018-03-03,1011.6,26.7,77.5
2018-03-04,1010.2,26.1,82.8,
2018-03-05,1009.8,27.1,76.4,
2018-03-06,1010.1,26.4,82.8,
2018-03-07,1010.2,27.1,77,
2018-03-08,1010.5,27.2,75.3,
2018-03-09,1011.5,27.5,72.8,
2018-03-10,1011.9,27.4,71.3,
2018-03-11,1011.3,27.5,72.3,
2018-03-12,1010.6,27.8,74.1,
2018-03-13,1011.1,27.9,73.5,
2018-03-14,1012.1,28.4,69.2,
2018-03-15,1011.7,26.9,74.8,
2018-03-16,1011.4,26.7,75.3,
2018-03-17,1010.4,26.7,72,
2018-03-18,1009.6,27,70.2,
2018-03-19,1009.9,27.5,69,
2018-03-20,1010.7,28.2,68.8,
2018-03-21,1011.3,27.7,70.8,
2018-03-22,1010.9,28,69.2,
2018-03-23,1010.4,27.3,74.3,
2018-03-24,1010.3,25.8,80.7,
2018-03-25,1010.8,25,84.5,
2018-03-26,1011.2,25.2,82.3,
2018-03-27,1011.7,25.6,82.6,
2018-03-28,1010.5,25.9,83.4,
2018-03-29,1010.3,24.2,88.9,
2018-03-30,1010.6,24.9,86.2,
2018-03-31,1011,25.4,84.5,
2018-04-01,1009.9,25.2,88.5,
2018-04-02,1009.5,26.5,81.7,
2018-04-03,1008.8,26.7,79.5,
2018-04-04,1008.6,27.4,75.7,
2018-04-05,1008.4,27.1,78.3,
2018-04-06,1009.2,26,85.1,
2018-04-07,1010.7,25,88.3,
2018-04-08,1011.3,24.6,88.8,
2018-04-09,1011.5,25,82.7,
2018-04-10,1010.9,25.6,77.6,
2018-04-11,1011.4,23.6,90.6,
2018-04-12,1011.3,25.1,85.3,
2018-04-13,1012.3,25.7,85.1,
2018-04-14,1013.4,25.3,86.9,
2018-04-15,1013.7,25,88.1,
2018-04-16,1012.7,24.6,85.3,
2018-04-17,1013.1,25.7,81.3,
2018-04-18,1015,25.5,85.6,
2018-04-19,1014.8,25.3,85.6,
2018-04-20,1013.1,25.4,84.2,
2018-04-21,1011.4,25.3,84.8,
2018-04-22,1011.5,24.7,89.2,
2018-04-23,1012.5,25,87.7,
2018-04-24,1012.7,26,82.2,
2018-04-25,1013.5,25.3,84.9,
2018-04-26,1013,25.9,80.8,
2018-04-27,1012.7,25.3,84.5,
2018-04-28,1013,26.1,80.3,
2018-04-29,1012.9,26,83.1,
2018-04-30,1013,24,92.1,
2018-05-01,1013.3,25.7,82.9,
2018-05-02,1013.4,26,81.6,
2018-05-03,1013,25.2,85.3,
2018-05-04,1012.5,25.7,79.4,
2018-05-05,1012.5,25.2,83.7,
2018-05-06,1013.1,25.2,84,
2018-05-07,1013.3,24.7,83.8,
2018-05-08,1012.5,25.3,80.5,
2018-05-09,1013,24.8,84.7,
2018-05-10,1013.1,25.2,81.1,
2018-05-11,1013.3,25.4,84.7,
2018-05-12,1013.3,25.7,82.9,
2018-05-13,1012.4,25.8,82.1,
2018-05-14,1012.5,25.5,80.8,
2018-05-15,1012.1,25.9,82.4,
2018-05-16,1012.1,25.6,83,
2018-05-17,1012.1,25.7,84,
2018-05-18,1012.4,25.7,81.9,
2018-05-19,1012.2,25.1,79.5,
2018-05-20,1011.8,25.3,80.9,
2018-05-21,1011.4,26.4,78.8,
2018-05-22,1013.2,26.1,75.7,
2018-05-23,1014.2,25.1,80.5,
2018-05-24,1014.5,25.4,80.3,
2018-05-25,1013.4,25.2,81.9,
2018-05-26,1013.2,25.1,77.5
2018-05-27,1013.8,24.2,81.6,
2018-05-28,1014.2,24.8,83.8,
2018-05-29,1014.2,24.8,79.5,
2018-05-30,1013.4,26,71.8,
2018-05-31,1012.9,24.9,79,
2018-06-01,1012.8,24.5,81,
2018-06-02,1013.5,25,85.8,
2018-06-03,1014.2,25.8,83.6,
2018-06-04,1014.4,25.2,80.7,
2018-06-05,1013.2,23.9,82.1,
2018-06-06,1012.9,24.8,80.6,
2018-06-07,1014.8,25.1,85.5,
2018-06-08,1015.6,26.1,79.4,
2018-06-09,1016,24.7,82.4,
2018-06-10,1015.2,25.6,72.8,
2018-06-11,1014.5,25.3,75.3,
2018-06-12,1015,24.5,76.8,
2018-06-13,1014.7,25.9,69.5,
2018-06-14,1015.7,23.2,86.6,
2018-06-15,1016.4,23.9,84.6,
2018-06-16,1016.9,24.5,81.3,
2018-06-17,1017.3,23.4,87.5,
2018-06-18,1017.5,24.5,83.2,
2018-06-19,1017.2,23,88.1,
2018-06-20,1016.9,23.5,80.3,
2018-06-21,1016.7,23.7,80,
2018-06-22,1016.6,24.9,71.1,
2018-06-23,1015.3,24.9,72.5,
2018-06-24,1014.3,24.9,77.5
2018-06-25,1014.1,24.7,74.6,
2018-06-26,1013.9,23.4,82,
2018-06-27,1014.9,23.2,87.8,
2018-06-28,1014.6,23.5,84.4,
2018-06-29,1014,22.8,84,
2018-06-30,1012.7,23.1,81.2,
2018-07-01,1012.3,24,79.9,
2018-07-02,1012.7,24,86.6,
2018-07-03,1013.3,24.1,82.3,
2018-07-04,1013.8,23.9,79.3,
2018-07-05,1014.5,23.9,82,
2018-07-06,1014.5,24.4,85.9,
2018-07-07,1014.8,25.2,77.8,
2018-07-08,1014.9,23.3,83.8,
2018-07-09,1015.1,23.7,79.1,
2018-07-10,1015.8,24.2,79.1,
2018-07-11,1016.3,24.5,80.8,
2018-07-12,1016.9,23.5,84.2,
2018-07-13,1016.5,24.3,73.9,
2018-07-14,1016.1,23.4,80.7,
2018-07-15,1016.3,23.1,79.4,
2018-07-16,1017.2,23.3,74.8,
2018-07-17,1017,22.8,80.2,
2018-07-18,1016.1,23.4,80,
2018-07-19,1015,24.6,69.2,
2018-07-20,1014.8,23.6,80.2,
2018-07-21,1015.1,23.4,78.4,
2018-07-22,1015,23.2,78.5,
2018-07-23,1016.1,24.5,73,
2018-07-24,1016.6,24.6,69.4,
2018-07-25,1017.4,23.8,80.6,
2018-07-26,1017.5,24.1,78.8,
2018-07-27,1016.8,22.6,89.7,
2018-07-28,1016.4,24.5,74.4,
2018-07-29,1016,24.5,76.8,
2018-07-30,1015.4,22.9,86.5,
2018-07-31,1015.1,23.9,86.9,
2018-08-01,1014.6,23.9,83.3,
2018-08-02,1014.8,24,75,
2018-08-03,1015.1,22.8,78.9,
2018-08-04,1015.1,23.3,79.9,
2018-08-05,1014.3,24.2,79.6,
2018-08-06,1015.7,23.7,80.7,
2018-08-07,1016.3,24.5,80.1,
2018-08-08,1016.9,23.7,83.8,
2018-08-09,1016.4,23.7,84.8,
2018-08-10,1016,24.2,81.4,
2018-08-11,1016.4,23.7,79.9,
2018-08-12,1015.6,24.3,84,
2018-08-13,1014.2,25.6,77.2,
2018-08-14,1014.7,25.2,76.8,
2018-08-15,1016.2,24.4,79.4,
2018-08-16,1018,25,78.4,
2018-08-17,1018.4,25.6,71.5,
